2024-12-12 17:56:59,cukup kecewa gocar order gocar hemat selalu batal driver driver sampai kali batal jadi tunggu lama gilir pakai gocar prioritas langsung apa guna gocar hemat seperti,Negatif,1,id
2024-12-12 17:56:59,baru kali driver terima pesan langsung jalan jadi nego chat dulu biar kasih tambah uang baru jalan makan waktu banyak lagi kalau tempat jemput jauh tidak tahu pihak gojek terlalu banyak ambil bagi driver bagaimana tapi kurang nyaman ada untuk hindar jadi tiga kali saya mau pakai aplikasi dulu terima kasih,Positif,1,id
2024-12-12 17:56:59,aplikasi bagus sekarang kalau mau cari driver suka lama padahal buru buru kadang lokasi driver terlalu jauh driver suka tiba tiba cancel kabar walaupun pakai fitur prioritas tetap tidak baik banyak driver sekitar kenapa cari drivernya sangat lama juga pernah dapat driver tiba tiba marah tidak ramah,Positif,2,id
2024-12-12 18:03:22,tetap bintang satu klaim voucher khusus goride bisa tunggu tengah malam malah error tidak laku untuk mobil bisa lebih banyak butuh motor bukan mobil buang buang waktu uang,Netral,0,id
2024-12-12 18:03:22,driver kompeten tegur edukasi masalah tarif bukan urus langgan atur aplikasi usaha urus waktu lokasi jemput selalu jadi alas kalau mau jemput usah guna aplikasi gps chat selalu nonaktif edukasi driver kecewa,Negatif,1,id
2024-12-12 18:03:22,agar driver lebih serius terima pesan akhir akhir sudah kali kali prank driver belum terima kasih atas saya keluh mana peta suka putar lebih jauh padahal tempat lebih dekat kualitas telepon tingkat,Positif,2,id
2024-12-12 18:03:22,mau login akun daftar coba masuk email sama tulis email sudah daftar tekan tombol masuk bukan buat akun baru kok arti sistem masuk sama buat akun baru meski masuk email sama bisa coba email random baru bisa masuk akun login akun baru aneh,Netral,0,id
2024-12-12 18:03:22,kata kalau langgan lebih murah kenapa langgan harga malah lebih mahal banding tidak langgan percuma langgan lebih mahal bagaimana saya sudah keluar uang tiga puluh ribu bagaimana saya butuh uang malah lebih mahal langgan tidak mohon cepat jawab,Positif,1,id
2024-12-12 18:03:22,ya memang sulit cari driver restoran driver pesan batal dari sistem sudah beberapa kali ini niat lapar mau pesan makan tunggu lama ada driver ambil buat mood makin buruk mungkin saran jika di sekitar restoran ada driver otomatis batal sistem kasihan tahan lapar sangat tunggu pasti ujung ujung tidak dapat driver terima kasih,Netral,0,id
2024-12-12 18:03:22,aplikasi sangat buruk peta banyak tanda driver dekat lokasi jemput eh datang malah driver jauh sekali acara tarif tambah cari cepat driver padahal banyak sekitar tunggu lama driver datang lambat,Negatif,1,id
2024-12-12 18:03:22,makin lama aplikasi makin guna pesan goride gambar banyak sekali driver dekat eh datang jauh sekali jepang ongkir sekarang mahal sekali maaf kali saya pindah ke aplikasi tidak ribet,Positif,1,id
2024-12-12 18:03:22,mulai proses mesan antar luar biasa bagus belum rasa hambat utama proses masuk aplikasi cepat layan buat sering batal mesan sekarang beda sangat cepat nyaman moga depan lebih baik atau minimal tahan capai sekarang terima kasih,Positif,5,id
2024-12-12 18:03:22,driver selalu jauh padahal yang dekat guna fitur prioritas pengaruh sekali driver batal coba aplikasi malah langsung tanpa banyak drama,Netral,0,id
